name,manufacturer,year,age,mileage,engine,transmission,price
PORSCHE CAYMAN,Porsche,2009,12,40000,Petrol,Manual,27995
FORD FIESTA,Ford,2014,7,50000,Petrol,Manual,5995
FIAT PANDA,Fiat,2015,6,38000,Petrol,Manual,4695
HYUNDAI I10,Hyundai,2012,9,36000,Petrol,Manual,3695
HONDA JAZZ,Honda,2014,7,21500,Petrol,Automatic,8795
HONDA JAZZ,Honda,2011,10,45800,Petrol,Automatic,6499
MINI COUNTRYMAN,Mini,2017,4,26000,Diesel,Automatic,17000
DS AUTOMOBILES DS 3,DS,2016,5,30000,Petrol,Manual,7395
Infiniti QX30,Infiniti,2017,4,31640,Diesel,Automatic,14995
Volvo XC60,Volvo,2010,11,130000,Diesel,Automatic,5850
Volvo XC60,Volvo,2014,7,109500,Diesel,Automatic,11000
Volvo V70,Volvo,2005,16,80000,Diesel,Automatic,4495
Volvo V40,Volvo,2015,6,88000,Diesel,Automatic,7995
Volvo V40,Volvo,2012,9,51000,Diesel,Manual,7480
Volvo V40,Volvo,2017,4,21585,Petrol,Manual,13495
Volkswagen CC,Volkswagen,2012,9,184500,Diesel,Manual,3095
Volkswagen CC,Volkswagen,2013,8,106000,Diesel,Automatic,7250
Volkswagen CC,Volkswagen,2011,10,176000,Diesel,Automatic,3990
Volkswagen Amarok,Volkswagen,2011,10,112000,Diesel,Manual,13500
Volkswagen Scirocco,Volkswagen,2009,12,105000,Diesel,Automatic,5495
Volkswagen Touran,Volkswagen,2008,13,48500,Petrol,Manual,5499
Volkswagen Touran,Volkswagen,2014,7,84890,Diesel,Automatic,7995
Volkswagen Touran,Volkswagen,2008,13,108000,Diesel,Automatic,4495
Volkswagen Touareg,Volkswagen,2014,7,48000,Diesel,Automatic,21975
Volkswagen Sharan,Volkswagen,2018,3,12000,Diesel,Automatic,21290
Volkswagen Polo,Volkswagen,2011,10,69000,Petrol,Automatic,7990
Volkswagen Polo,Volkswagen,2014,7,35000,Petrol,Manual,6990
Volkswagen Polo,Volkswagen,2013,8,6664,Petrol,Automatic,9300
Volkswagen Polo,Volkswagen,2018,3,17000,Petrol,Automatic,14250
Volkswagen Polo,Volkswagen,2014,7,49510,Petrol,Manual,5995
Volkswagen Polo,Volkswagen,2017,4,61580,Petrol,Automatic,9500
Volkswagen Passat,Volkswagen,2014,7,76771,Diesel,Automatic,8495
Volkswagen Passat,Volkswagen,2011,10,72877,Diesel,Manual,4995
Volkswagen Passat,Volkswagen,2018,3,108700,Petrol,Manual,13000
Volkswagen Passat,Volkswagen,2011,10,68000,Diesel,Manual,5470
Volkswagen Passat,Volkswagen,2012,9,120000,Diesel,Manual,3999
Volkswagen Passat,Volkswagen,2015,6,141000,Diesel,Manual,6495
Volkswagen Passat,Volkswagen,2013,8,98363,Diesel,Manual,6690
Volkswagen Passat,Volkswagen,2017,4,83000,Diesel,Automatic,15590
Volkswagen Golf,Volkswagen,2012,9,79297,Diesel,Automatic,4995
Volkswagen Golf,Volkswagen,2014,7,61000,Diesel,Automatic,10999
Volkswagen Golf,Volkswagen,2017,4,60000,Diesel,Automatic,13990
Volkswagen Golf,Volkswagen,2017,4,60050,Diesel,Automatic,13000
Volkswagen Golf,Volkswagen,2013,8,138164,Diesel,Manual,4699
Volkswagen Golf,Volkswagen,2014,7,54000,Petrol,Automatic,15500
Volkswagen Golf,Volkswagen,2014,7,41805,Petrol,Manual,17995
Volkswagen Golf,Volkswagen,2015,6,39526,Petrol,Automatic,20995
Vauxhall Viva,Vauxhall,2017,4,14500,Petrol,Manual,6700
Vauxhall Astra GTC,Vauxhall,2012,9,47700,Petrol,Manual,4995
Vauxhall ADAM,Vauxhall,2013,8,29000,Petrol,Manual,5995
Vauxhall Insignia,Vauxhall,2012,9,59000,Diesel,Automatic,4690
Vauxhall Insignia,Vauxhall,2010,11,111154,Diesel,Manual,3100
Vauxhall Insignia,Vauxhall,2011,10,76000,Petrol,Manual,3447
Vauxhall Insignia,Vauxhall,2013,8,93500,Diesel,Automatic,6295
Vauxhall Antara,Vauxhall,2015,6,85000,Diesel,Automatic,6490
Vauxhall Antara,Vauxhall,2008,13,55000,Diesel,Automatic,4995
Vauxhall Corsa,Vauxhall,2011,10,29479,Petrol,Manual,4395
Vauxhall Corsa,Vauxhall,2013,8,54000,Petrol,Manual,4495
Vauxhall Corsa,Vauxhall,2013,8,39000,Diesel,Manual,4795
Vauxhall Corsa,Vauxhall,2015,6,35000,Petrol,Automatic,7980
Vauxhall Corsa,Vauxhall,2016,5,73310,Petrol,Manual,4800
Vauxhall Corsa,Vauxhall,2017,4,94770,Diesel,Manual,5795
Vauxhall Astra,Vauxhall,2019,2,11000,Petrol,Automatic,16490
Vauxhall Astra,Vauxhall,2016,5,33000,Petrol,Manual,8490
Vauxhall Astra,Vauxhall,2018,3,57440,Diesel,Manual,9800
Vauxhall Astra,Vauxhall,2016,5,106860,Diesel,Automatic,6500
Vauxhall Astra,Vauxhall,2014,7,89322,Diesel,Manual,3995
Vauxhall Astra,Vauxhall,2013,8,74398,Petrol,Manual,3895
Vauxhall Astra,Vauxhall,2012,9,33000,Petrol,Automatic,6495
Vauxhall Astra,Vauxhall,2015,6,44205,Petrol,Manual,6545
Vauxhall Astra,Vauxhall,2017,4,97240,Diesel,Manual,6300
Toyota C-HR,Toyota,2019,2,56740,Hybrid,Automatic,18700
Toyota Yaris,Toyota,2008,13,28000,Petrol,Manual,3795
Toyota Yaris,Toyota,2015,6,51000,Hybrid,Automatic,8990
Toyota Yaris,Toyota,2017,4,31729,Hybrid,Automatic,10995
Toyota Yaris,Toyota,2011,10,61255,Petrol,Manual,4489
Toyota RAV4,Toyota,2010,11,77000,Diesel,Automatic,6990
Toyota AYGO,Toyota,2015,6,82800,Petrol,Manual,3900
Toyota Avensis,Toyota,2014,7,74967,Diesel,Manual,6774
Toyota Auris,Toyota,2016,5,72000,Hybrid,Automatic,10340
Toyota Auris,Toyota,2015,6,51000,Hybrid,Automatic,10240
Toyota Auris,Toyota,2012,9,80000,Petrol,Manual,3495
Toyota Auris,Toyota,2014,7,37700,Hybrid,Automatic,10995
Toyota Auris,Toyota,2012,9,60265,Petrol,Manual,6289
Suzuki Swift,Suzuki,2011,10,54400,Petrol,Manual,4199
Suzuki Swift,Suzuki,2011,10,64000,Petrol,Automatic,4950
SKODA Yeti,Skoda,2015,6,29451,Petrol,Automatic,9495
SKODA Roomster,Skoda,2013,8,69500,Petrol,Manual,4495
SKODA Fabia,Skoda,2013,8,66250,Petrol,Automatic,6599
SEAT Leon,Seat,2016,5,79030,Petrol,Manual,9300
SEAT Ibiza,Seat,2012,9,106000,Petrol,Manual,3250
SEAT Ibiza,Seat,2014,7,90350,Petrol,Manual,4295
Renault Kadjar,Renault,2018,3,25000,Diesel,Manual,12990
Renault Captur,Renault,2015,6,38130,Petrol,Manual,8800
Renault Captur,Renault,2018,3,32045,Petrol,Manual,11250
Renault Wind,Renault,2011,10,65000,Petrol,Manual,3995
Renault Scenic,Renault,2012,9,91112,Diesel,Manual,4494
Renault Clio,Renault,2010,11,33700,Petrol,Manual,3995
Porsche Cayenne,Porsche,2004,17,83000,Petrol,Automatic,4990
Peugeot 2008,Peugeot,2013,8,83100,Petrol,Manual,5190
Peugeot 208,Peugeot,2013,8,49971,Diesel,Automatic,4990
Peugeot 3008,Peugeot,2010,11,78982,Diesel,Automatic,3990
Peugeot 3008,Peugeot,2015,6,95000,Diesel,Manual,4995
Peugeot 3008,Peugeot,2014,7,83056,Diesel,Manual,5595
Peugeot 308,Peugeot,2013,8,74600,Diesel,Manual,4370
Peugeot Expert,Peugeot,2016,5,112000,Diesel,Manual,12500
Peugeot 107,Peugeot,2013,8,34000,Petrol,Manual,3995
Peugeot 107,Peugeot,2011,10,57128,Petrol,Manual,3000
Nissan Leaf,Nissan,2018,3,28000,Electric,Automatic,17290
Nissan Juke,Nissan,2012,9,59000,Petrol,Manual,6695
Nissan Juke,Nissan,2012,9,67668,Petrol,Manual,4995
Nissan Juke,Nissan,2015,6,60500,Diesel,Manual,7999
Nissan Juke,Nissan,2015,6,53745,Petrol,Automatic,8395
Nissan Qashqai,Nissan,2013,8,55000,Petrol,Automatic,8500
Nissan Qashqai,Nissan,2016,5,56280,Diesel,Manual,11800
Nissan Qashqai,Nissan,2016,5,42630,Petrol,Manual,12600
Nissan Qashqai,Nissan,2010,11,117000,Diesel,Manual,3999
Nissan Qashqai,Nissan,2015,6,14000,Petrol,Automatic,13290
Nissan Qashqai,Nissan,2011,10,46003,Diesel,Manual,5990
Nissan Qashqai,Nissan,2016,5,39785,Petrol,Manual,12495
Nissan Qashqai,Nissan,2013,8,84917,Diesel,Manual,7274
Nissan X-Trail,Nissan,2013,8,84420,Diesel,Manual,9299
Nissan Navara,Nissan,2006,15,175000,Diesel,Manual,4550
Nissan Navara,Nissan,2005,16,132000,Diesel,Manual,3995
Mitsubishi Outlander,Mitsubishi,2015,6,48000,Plug_in_hybrid,Automatic,14990
Mitsubishi Outlander,Mitsubishi,2016,5,56800,Plug_in_hybrid,Automatic,15690
Mitsubishi Outlander,Mitsubishi,2017,4,29700,Plug_in_hybrid,Automatic,19690
MINI Convertible,Mini,2016,5,23000,Petrol,Automatic,18449
MINI Hatch,Mini,2009,12,76594,Petrol,Manual,3495
MINI Hatch,Mini,2013,8,47068,Petrol,Manual,9475
MINI Hatch,Mini,2008,13,62000,Petrol,Manual,4995
MINI Hatch,Mini,2014,7,42000,Diesel,Automatic,10989
MG MG3,MG,2015,6,41294,Petrol,Manual,4890
Mercedes-Benz CLS,Mercedes-Benz,2005,16,76000,Petrol,Automatic,4500
Mercedes-Benz Sprinter,Mercedes-Benz,2015,6,96347,Diesel,Manual,9995
Mercedes-Benz Sprinter,Mercedes-Benz,2017,4,126500,Diesel,Manual,16500
Mercedes-Benz E Class,Mercedes-Benz,2011,10,114552,Diesel,Automatic,5500
Mercedes-Benz E Class,Mercedes-Benz,2017,4,121987,Diesel,Automatic,14519
Mercedes-Benz C Class,Mercedes-Benz,2015,6,119980,Diesel,Manual,9200
Mercedes-Benz C Class,Mercedes-Benz,2015,6,54000,Petrol,Automatic,11990
Mercedes-Benz C Class,Mercedes-Benz,2011,10,115700,Diesel,Automatic,5200
Mercedes-Benz C Class,Mercedes-Benz,2010,11,68360,Petrol,Automatic,6999
Mercedes-Benz C Class,Mercedes-Benz,2017,4,98820,Diesel,Automatic,14700
Mercedes-Benz B Class,Mercedes-Benz,2013,8,92000,Diesel,Manual,6490
Mercedes-Benz A Class,Mercedes-Benz,2016,5,46990,Diesel,Manual,16200
Mercedes-Benz A Class,Mercedes-Benz,2015,6,52563,Diesel,Manual,11995
Mazda CX-5,Mazda,2013,8,108526,Diesel,Manual,6750
Mazda CX-5,Mazda,2014,7,129000,Diesel,Manual,6690
Mazda Mazda2,Mazda,2010,11,40000,Petrol,Manual,3699
Land Rover Discovery Sport,Land-Rover,2016,5,35000,Diesel,Automatic,29495
Land Rover Discovery Sport,Land-Rover,2016,5,86380,Diesel,Manual,16000
Land Rover Discovery Sport,Land-Rover,2016,5,113610,Diesel,Manual,17000
Land Rover Range Rover Evoque,Land-Rover,2016,5,62000,Diesel,Manual,17980
Land Rover Range Rover Evoque,Land-Rover,2013,8,108919,Diesel,Manual,13000
Land Rover Range Rover Sport,Land-Rover,2011,10,113000,Diesel,Automatic,14490
Land Rover Range Rover Sport,Land-Rover,2012,9,157000,Diesel,Automatic,8995
Land Rover Range Rover Sport,Land-Rover,2009,12,57000,Diesel,Automatic,13500
Land Rover Freelander 2,Land-Rover,2009,12,126500,Diesel,Manual,4990
Land Rover Range Rover,Land-Rover,2013,8,98000,Diesel,Automatic,27250
Land Rover Range Rover,Land-Rover,2012,9,76900,Petrol,Automatic,27950
Land Rover Range Rover,Land-Rover,2007,14,86000,Diesel,Automatic,9995
Land Rover Range Rover,Land-Rover,2015,6,102000,Diesel,Automatic,29000
Land Rover Discovery 4,Land-Rover,2015,6,106000,Diesel,Automatic,19500
Land Rover Discovery 4,Land-Rover,2010,11,110000,Diesel,Automatic,14000
Land Rover Discovery 4,Land-Rover,2009,12,122000,Diesel,Automatic,13500
Kia Sportage,Kia,2012,9,79000,Petrol,Manual,7695
Kia Sportage,Kia,2012,9,97588,Petrol,Manual,5800
Kia Sportage,Kia,2008,13,81007,Diesel,Manual,3250
Jeep Renegade,Jeep,2015,6,51020,Diesel,Manual,9500
Hyundai i40,Hyundai,2011,10,75400,Diesel,Manual,5495
Hyundai i40,Hyundai,2015,6,44000,Diesel,Automatic,10990
Hyundai ix35,Hyundai,2011,10,69000,Diesel,Manual,5995
Hyundai i10,Hyundai,2012,9,56585,Petrol,Automatic,5495
Hyundai i10,Hyundai,2013,8,49000,Petrol,Automatic,4990
Hyundai i30,Hyundai,2014,7,57000,Petrol,Manual,5995
Honda Jazz,Honda,2011,10,49870,Petrol,Manual,4995
Honda Jazz,Honda,2013,8,10000,Petrol,Automatic,7990
Honda Jazz,Honda,2013,8,55000,Petrol,Automatic,5490
Honda CR-V,Honda,2016,5,58225,Diesel,Automatic,16200
Honda CR-V,Honda,2007,14,108300,Petrol,Manual,3495
Honda CR-V,Honda,2008,13,73300,Diesel,Manual,6099
Honda CR-V,Honda,2016,5,99000,Diesel,Manual,12480
Honda Civic,Honda,2008,13,63000,Petrol,Manual,3000
Honda Civic,Honda,2010,11,104000,Petrol,Manual,3295
Honda Civic,Honda,2011,10,80461,Petrol,Manual,3500
Ford B-Max,Ford,2014,7,77200,Petrol,Automatic,5800
Ford B-Max,Ford,2013,8,21750,Petrol,Automatic,7690
Ford Kuga,Ford,2012,9,65733,Diesel,Manual,8295
Ford Kuga,Ford,2016,5,73000,Diesel,Manual,10499
Ford Kuga,Ford,2011,10,118976,Diesel,Automatic,5490
Ford Kuga,Ford,2009,12,90876,Diesel,Manual,5450
Ford Transit Custom,Ford,2014,7,59171,Diesel,Manual,10990
Ford S-Max,Ford,2010,11,99500,Diesel,Manual,4990
Ford Ranger,Ford,2014,7,90000,Diesel,Manual,20000
Ford Ranger,Ford,2017,4,58000,Diesel,Automatic,24000
Ford Mondeo,Ford,2018,3,27170,Diesel,Manual,14500
Ford Mondeo,Ford,2012,9,62000,Diesel,Automatic,6970
Ford Mondeo,Ford,2009,12,60000,Diesel,Manual,7699
Ford Ka,Ford,2015,6,44446,Petrol,Manual,4495
Ford Ka,Ford,2015,6,55400,Petrol,Manual,3850
Ford Ka,Ford,2013,8,32000,Petrol,Manual,4900
Ford Focus,Ford,2010,11,52000,Petrol,Manual,4295
Ford Focus,Ford,2013,8,60000,Diesel,Manual,4990
Ford Focus,Ford,2017,4,99270,Diesel,Manual,6800
FORD FOCUS,Ford,2013,8,83000,Petrol,Manual,9750
FORD FOCUS,Ford,2015,6,55000,Diesel,Manual,8500
Ford Focus,Ford,2012,9,83041,Petrol,Manual,3999
Ford Focus,Ford,2008,13,58000,Petrol,Manual,3495
Ford Focus,Ford,2009,12,56000,Petrol,Manual,3495
Ford Focus,Ford,2016,5,30000,Petrol,Manual,28995
Ford Focus,Ford,2016,5,70929,Petrol,Manual,7295
Ford Focus,Ford,2005,16,39000,Petrol,Manual,3495
Ford Focus,Ford,2012,9,87791,Diesel,Manual,4290
Ford Focus,Ford,2013,8,45000,Diesel,Manual,6490
Ford Focus,Ford,2012,9,34000,Diesel,Manual,6000
Ford Focus,Ford,2012,9,51746,Petrol,Manual,5580
Ford Focus,Ford,2013,8,98163,Petrol,Automatic,4774
Ford Focus,Ford,2013,8,59260,Petrol,Manual,5495
Ford Fiesta,Ford,2014,7,78400,Petrol,Manual,5500
Ford Fiesta,Ford,2016,5,51140,Petrol,Manual,7000
Ford Fiesta,Ford,2012,9,62669,Diesel,Manual,3450
Ford Fiesta,Ford,2014,7,26000,Petrol,Manual,10995
Ford Fiesta,Ford,2011,10,82600,Petrol,Manual,3500
Ford Fiesta,Ford,2015,6,76797,Petrol,Manual,5995
Ford Fiesta,Ford,2011,10,104000,Diesel,Manual,3490
Ford Fiesta,Ford,2017,4,21270,Petrol,Manual,8750
Ford C-Max,Ford,2013,8,103426,Diesel,Manual,3799
Ford Transit Connect,Ford,2016,5,114570,Diesel,Manual,9500
Ford Transit Connect,Ford,2014,7,118600,Diesel,Manual,6290
Fiat Qubo,Fiat,2012,9,44000,Diesel,Manual,3995
Fiat 500,Fiat,2015,6,30000,Petrol,Manual,6495
FIAT 500,Fiat,2014,7,36000,Petrol,Manual,5500
Fiat 500,Fiat,2012,9,48600,Petrol,Automatic,5800
Citroen Grand C4 Picasso,Citroen,2017,4,48000,Diesel,Manual,13490
Citroen DS3,Citroen,2013,8,50448,Petrol,Manual,4590
Citroen DS3,Citroen,2011,10,66000,Diesel,Manual,3995
Citroen C3 Picasso,Citroen,2014,7,61431,Diesel,Manual,5974
Citroen C4 Picasso,Citroen,2013,8,53763,Diesel,Manual,6995
Citroen C4 Picasso,Citroen,2017,4,9000,Petrol,Manual,12990
Citroen C4 Picasso,Citroen,2014,7,57000,Diesel,Manual,6685
Citroen C3,Citroen,2017,4,22000,Petrol,Automatic,12490
Citroen C3,Citroen,2018,3,16000,Petrol,Manual,10990
Citroen Berlingo,Citroen,2019,2,11000,Petrol,Manual,19990
BMW 2 Series,BMW,2015,6,43400,Diesel,Automatic,17995
BMW 4 Series,BMW,2015,6,47000,Diesel,Automatic,21950
BMW 4 Series Gran Coupe,BMW,2016,5,31171,Petrol,Automatic,17250
BMW 4 Series Gran Coupe,BMW,2016,5,97193,Diesel,Automatic,15000
BMW X1,BMW,2014,7,67000,Diesel,Automatic,11999
BMW X1,BMW,2011,10,60557,Diesel,Automatic,9695
BMW X1,BMW,2012,9,78000,Diesel,Manual,8250
BMW X3,BMW,2013,8,60000,Diesel,Automatic,12750
BMW X3,BMW,2016,5,100020,Diesel,Automatic,17500
BMW X3,BMW,2008,13,73700,Diesel,Manual,6995
BMW X3,BMW,2013,8,93000,Diesel,Automatic,13990
BMW X3,BMW,2010,11,78000,Diesel,Automatic,7299
BMW 5 Series,BMW,2008,13,98210,Petrol,Automatic,4499
BMW 5 Series,BMW,2013,8,78000,Diesel,Manual,9499
BMW 3 Series,BMW,2018,3,29000,Plug_in_hybrid,Automatic,19490
BMW 3 Series,BMW,2014,7,74000,Diesel,Manual,8995
BMW 3 Series,BMW,2013,8,85000,Petrol,Automatic,10495
BMW 3 Series,BMW,2011,10,81000,Diesel,Automatic,7750
BMW 3 Series Gran Turismo,BMW,2015,6,114000,Diesel,Automatic,9490
BMW 1 Series,BMW,2010,11,42410,Petrol,Manual,6995
BMW 1 Series,BMW,2016,5,34430,Petrol,Manual,12600
BMW 1 Series,BMW,2016,5,53000,Petrol,Manual,12795
BMW 1 Series,BMW,2010,11,37000,Diesel,Manual,6280
BMW 1 Series,BMW,2010,11,100300,Diesel,Manual,4095
BMW 1 Series,BMW,2011,10,64500,Diesel,Automatic,5795
BMW 4 Series,BMW,2014,7,76000,Diesel,Automatic,14990
BMW 4 Series,BMW,2015,6,93150,Diesel,Automatic,14995
BMW 1 Series,BMW,2016,5,31210,Petrol,Automatic,20500
Bentley Continental,Bentley,2006,15,59000,Petrol,Automatic,21990
Audi Q2,Audi,2017,4,35753,Petrol,Manual,16980
Audi A5,Audi,2010,11,74000,Diesel,Manual,7495
Audi A5,Audi,2015,6,46769,Diesel,Automatic,19995
Audi A5,Audi,2009,12,55300,Diesel,Automatic,8799
Audi A5 Cabriolet,Audi,2017,4,24000,Diesel,Automatic,23190
Audi TT,Audi,2016,5,30964,Petrol,Manual,19299
Audi Q7,Audi,2007,14,150000,Diesel,Automatic,5785
Audi A6 Saloon,Audi,2016,5,46935,Diesel,Manual,17200
Audi A6 Saloon,Audi,2011,10,126812,Diesel,Automatic,6500
Audi A4 Avant,Audi,2006,15,126000,Diesel,Automatic,4985
Audi A4 Avant,Audi,2010,11,70200,Petrol,Automatic,8799
Audi A4,Audi,2012,9,114122,Diesel,Manual,5500
Audi A4,Audi,2016,5,52276,Diesel,Automatic,16990
Audi A3,Audi,2013,8,67000,Petrol,Manual,10950
Audi A3,Audi,2016,5,36070,Petrol,Automatic,14000
Audi A3,Audi,2016,5,98000,Diesel,Automatic,13440
Audi A3,Audi,2012,9,56000,Diesel,Manual,6295
Audi A3,Audi,2008,13,95417,Petrol,Manual,3199
Alfa Romeo Giulietta,Alfa-Romero,2012,9,100040,Diesel,Manual,3950
Renault Clio,Renault,2020,1,8116,Diesel,Manual,15489
Mitsubishi Eclipse Cross,Mitsubishi,2018,3,18800,Petrol,Automatic,19289
Land Rover Range Rover Evoque,Land-Rover,2018,3,40949,Diesel,Manual,28489
Hyundai i20,Hyundai,2018,3,18681,Petrol,Manual,11289
Honda CR-V,Honda,2018,3,9310,Petrol,Manual,20989
Ford Fiesta,Ford,2018,3,29590,Diesel,Manual,13989
Honda CR-V,Honda,2012,9,55972,Petrol,Automatic,10990
DS 3,DS,2017,4,26000,Petrol,Manual,9250
Volkswagen T-Roc,Volkswagen,2018,3,24228,Diesel,Manual,21991
Volkswagen Golf,Volkswagen,2014,7,44457,Petrol,Automatic,10195
Mercedes-Benz A-Class,Mercedes-Benz,2015,6,14607,Diesel,Automatic,15500
Mercedes-Benz A-Class,Mercedes-Benz,2018,3,38385,Diesel,Automatic,19400
Toyota Yaris,Toyota,2020,1,2418,Hybrid,Automatic,20990
Toyota C-HR,Toyota,2019,2,12000,Hybrid,Automatic,19990
Nissan Qashqai,Nissan,2014,7,61680,Diesel,Manual,8499
Mercedes-Benz C-Class,Mercedes-Benz,2017,4,19776,Diesel,Automatic,27250
Mercedes-Benz CLA,Mercedes-Benz,2018,3,19842,Diesel,Automatic,25200
Mercedes-Benz B-Class,Mercedes-Benz,2016,5,31509,Diesel,Automatic,13000
Mercedes-Benz GLA,Mercedes-Benz,2017,4,33176,Diesel,Automatic,23000
Ford Kuga,Ford,2018,3,23189,Diesel,Automatic,17900
Honda CR-V,Honda,2016,5,46639,Diesel,Manual,16750
Volkswagen Tiguan,Volkswagen,2017,4,16020,Petrol,Automatic,29900
Audi Q3,Audi,2016,5,23964,Diesel,Automatic,23000
Audi A3,Audi,2014,7,69799,Diesel,Manual,11495
Nissan Qashqai,Nissan,2018,3,26257,Petrol,Manual,15999
Audi A4,Audi,2018,3,30720,Petrol,Automatic,20995
Renault Megane,Renault,2017,4,52060,Diesel,Manual,9295
Fiat Tipo,Fiat,2017,4,36269,Diesel,Manual,7830
Renault Kadjar,Renault,2018,3,15489,Petrol,Manual,12795
Volvo V40,Volvo,2014,7,34236,Diesel,Manual,10999
Volkswagen Golf,Volkswagen,2019,2,9344,Petrol,Manual,17290
Volkswagen Up,Volkswagen,2017,4,44320,Petrol,Manual,6795
Volkswagen Polo,Volkswagen,2009,12,25035,Petrol,Manual,4801
Volkswagen Golf,Volkswagen,2016,5,46160,Diesel,Automatic,11795
Honda CR-V,Honda,2018,3,38020,Diesel,Manual,18495
Citroen C1,Citroen,2015,6,35456,Petrol,Manual,5295
Renault Captur,Renault,2016,5,59556,Diesel,Automatic,10499
Volkswagen Polo,Volkswagen,2016,5,34209,Petrol,Manual,8499
Volkswagen Tiguan,Volkswagen,2015,6,50000,Diesel,Manual,13940
Nissan Qashqai,Nissan,2016,5,60615,Diesel,Manual,12120
Ford Fiesta,Ford,2015,6,31741,Diesel,Manual,7086
Ford Fiesta,Ford,2016,5,30321,Petrol,Manual,8395
Volkswagen Tiguan,Volkswagen,2015,6,48897,Diesel,Manual,11999
Volkswagen Tiguan,Volkswagen,2014,7,86084,Diesel,Manual,9112
Nissan Juke,Nissan,2013,8,45902,Petrol,Manual,6320
Audi A3,Audi,2017,4,17846,Petrol,Automatic,19771
MINI Countryman,Mini,2014,7,56502,Petrol,Manual,7364
Hyundai i20,Hyundai,2015,6,63000,Diesel,Manual,5499
Hyundai Kona,Hyundai,2021,0,1001,Hybrid,Automatic,26495
Hyundai i10,Hyundai,2018,3,5500,Petrol,Manual,7995
Vauxhall Grandland X,Vauxhall,2018,3,39225,Petrol,Manual,13900
Kia Sportage,Kia,2015,6,38280,Diesel,Manual,9500
Ford Focus,Ford,2014,7,55167,Petrol,Manual,6395
Hyundai Tucson,Hyundai,2019,2,29462,Petrol,Manual,16995
Peugeot 3008,Peugeot,2018,3,27169,Diesel,Automatic,19000
Vauxhall Mokka X,Vauxhall,2018,3,35346,Petrol,Automatic,14995
Vauxhall Mokka X,Vauxhall,2018,3,39375,Petrol,Automatic,14495
Dacia Sandero,Dacia,2016,5,33397,Petrol,Manual,5995
Renault Megane,Renault,2009,12,49854,Petrol,Manual,4495
Peugeot 208,Peugeot,2021,0,10,Petrol,Automatic,19995
Peugeot 208,Peugeot,2020,1,3866,Petrol,Automatic,18995
Honda Jazz,Honda,2019,2,6021,Petrol,Automatic,16000
Honda Civic,Honda,2016,5,55612,Petrol,Manual,10250
Honda Jazz,Honda,2018,3,9042,Petrol,Automatic,13000
Ford Fiesta,Ford,2016,5,40419,Petrol,Manual,8000
Ford Fiesta,Ford,2017,4,15426,Petrol,Manual,12850
Ford Fiesta,Ford,2020,1,1500,Petrol,Manual,18000
Ford Puma,Ford,2020,1,20,Petrol,Manual,23000
Ford Focus,Ford,2020,1,8854,Petrol,Manual,18500
Ford Focus,Ford,2018,3,19296,Petrol,Manual,11000
Ford Kuga,Ford,2014,7,61300,Diesel,Automatic,13000
Audi A1,Audi,2019,2,14663,Petrol,Automatic,24000
Ford EcoSport,Ford,2019,2,2964,Petrol,Automatic,19999
Hyundai Tucson,Hyundai,2018,3,12181,Petrol,Manual,19900
Ford Focus,Ford,2015,6,43435,Petrol,Automatic,8480
Ford EcoSport,Ford,2019,2,24928,Petrol,Automatic,14500
DACIA SANDERO,Dacia,2017,4,22996,Petrol,Manual,6500
ABARTH 500,Abarth,2015,6,66000,Petrol,Manual,10000
INFINITI Q50,Infiniti,2016,5,46068,Diesel,Automatic,10980
VOLVO S90,Volvo,2018,3,78354,Diesel,Automatic,18429
VOLVO V60,Volvo,2016,5,34000,Diesel,Automatic,16000
VOLVO XC60,Volvo,2017,4,43917,Diesel,Automatic,20500
VOLVO V40,Volvo,2017,4,32943,Petrol,Automatic,15000
VOLKSWAGEN ARTEON,Volkswagen,2018,3,24221,Diesel,Semiautomatic,22750
VOLKSWAGEN SCIROCCO,Volkswagen,2017,4,23125,Diesel,Semiautomatic,18799
VOLKSWAGEN CRAFTER,Volkswagen,2017,4,121000,Diesel,Manual,14990
VOLKSWAGEN TIGUAN,Volkswagen,2011,10,65000,Diesel,Semiautomatic,7999
VOLKSWAGEN TIGUAN,Volkswagen,2013,8,71029,Diesel,Manual,13558
VOLKSWAGEN TIGUAN,Volkswagen,2014,7,79990,Diesel,Manual,12495
VOLKSWAGEN TIGUAN,Volkswagen,2018,3,17923,Diesel,Semiautomatic,22750
VOLKSWAGEN TIGUAN,Volkswagen,2018,3,32864,Diesel,Semiautomatic,23000
VOLKSWAGEN TRANSPORTER,Volkswagen,2021,0,2780,Diesel,Manual,25000
VOLKSWAGEN TRANSPORTER,Volkswagen,2021,0,340,Diesel,Manual,25000
VOLKSWAGEN TOURAN,Volkswagen,2013,8,49613,Diesel,Manual,9995
VOLKSWAGEN TOUAREG,Volkswagen,2009,12,97872,Diesel,Automatic,9995
VOLKSWAGEN POLO,Volkswagen,2012,9,70000,Petrol,Manual,4991
VOLKSWAGEN POLO,Volkswagen,2017,4,29294,Petrol,Manual,9995
VOLKSWAGEN POLO,Volkswagen,2020,1,8918,Petrol,Semiautomatic,23000
VOLKSWAGEN POLO,Volkswagen,2020,1,7662,Petrol,Manual,14250
VOLKSWAGEN POLO,Volkswagen,2017,4,45151,Petrol,Manual,10250
VOLKSWAGEN POLO,Volkswagen,2020,1,11830,Petrol,Manual,14250
